Solar,Pressure,Temp,Humidity,npk_val,ph,soil_moist,lastFeeding,lastWatering
100.0,77.77777777777779,19.900000000000034,59.55056179775281,29.999999999999996,6.5,87.15983146067416,17,-104
100.0,77.77777777777779,19.879999999999995,55.0561797752809,42.0,7.1,87.16483146067416,18,-103
100.0,77.77777777777779,20.879999999999995,47.19101123595505,42.0,7.1,86.91483146067415,19,-106
99.0,76.5432098765432,20.900000000000034,47.19101123595505,42.0,7.1,80.16825842696628,20,-109
93.08888888888889,76.5432098765432,20.33000000000004,47.19101123595505,42.0,7.1,69.07480337078651,21,-112
82.73333333333333,76.5432098765432,20.439999999999998,46.06741573033708,29.999999999999996,6.5,63.42932584269663,17,-115
66.24444444444444,76.5432098765432,19.340000000000032,46.06741573033708,42.0,7.1,54.7155617977528,18,-118
39.55555555555556,76.5432098765432,18.32000000000005,50.56179775280899,42.0,7.1,50.47617977528088,19,-117
14.022222222222222,76.5432098765432,16.33000000000004,58.42696629213483,42.0,7.1,43.10851123595504,20,-116
7.244444444444445,76.5432098765432,14.890000000000043,74.15730337078652,42.0,7.1,43.46851123595504,21,-115
6.355555555555556,77.77777777777779,13.450000000000045,79.7752808988764,29.999999999999996,6.5,43.82851123595504,17,-114
0.0,None,None,None,None,None,None,18,-113
0.0,None,None,None,None,None,None,19,-112
0.0,None,None,None,None,None,None,20,-111
0.0,None,None,None,None,None,None,21,-110
0.0,None,None,None,None,None,None,22,-109
0.0,None,None,None,None,None,None,23,-108
0.0,None,None,None,None,None,None,24,-107
0.0,None,None,None,None,None,None,25,-106
0.0,None,None,None,None,None,None,26,-105
15.022222222222222,72.8395061728395,8.230000000000018,92.13483146067416,29.999999999999996,6.5,90.07733146067416,22,-104
37.644444444444446,72.8395061728395,10.78000000000003,85.39325842696628,29.999999999999996,6.5,89.43983146067416,18,-103
59.0,72.8395061728395,13.770000000000039,74.15730337078652,42.0,7.1,88.69233146067414,19,-102
68.95555555555556,72.8395061728395,16.79000000000002,58.42696629213483,42.0,7.1,87.93733146067414,20,-101
68.04444444444444,71.60493827160494,19.78000000000003,47.19101123595505,42.0,7.1,87.18983146067416,21,-104
